OOR_ID,Link,Agency,County,Officer,Phone,Email1,Email2,website,address,type,subtype,county,municipality,school_district
2107.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2107,East Allen Township,Northampton,Brent M. Green,610-262-7961,manager@eatwp.org,,http://www.eatwp.org,"5344 Nor-Bath Boulevard , Northampton, PA 18067",Local,Second Class Township,Northampton,East Allen Twp,NORTHAMPTON AREA S D
2108.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2108,East Bangor Borough,Northampton,Bonnie L. Due,610-588-4779,dobdue@ptd.net,,,"204 Bray Street , East Bangor, PA 18013",Local,Borough,Northampton,East Bangor Boro,BANGOR AREA S D
2109.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2109,Easton City,Northampton,Rita Messs,610-250-6731,rmessa@easton-pa.gov,,http://www.easton-pa.gov,"123 S. Third Street , Easton, PA 18042",Local,City,Northampton,Easton City,Easton Area School District
2110.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2110,Easton City Police Department,Northampton,Lt. Stephen S. Homoki,610-250-6664,shomoki@easton-pa.gov,,http://www.easton-pa.gov,"48 North Fourth Street , Easton, PA 18042",Local,Police Department,Northampton,Easton City,Easton Area School District
2111.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2111,Forks Township,Northampton,Donna M. Asure,610-252-0785,dasure@forkstownship.org,,http://www.forkstownship.org,"1606 Sullivan Trail , Easton, PA 18040",Local,Second Class Township,Northampton,Forks Twp,EASTON AREA S D
2112.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2112,Glendon Borough,Northampton,Theresa J. Sidor,610-253-1577,glendonboro@enter.net,,,"12 Front Street , Easton, PA 18042",Local,Borough,Northampton,Glendon Boro,WILSON AREA S D
2113.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2113,Hanover Township,Northampton,Christina M. Thomas,610-866-1140,CThomas@hanovertwp-nc.org,,http://www.hanovertwp-nc.org,"3630 Jacksonville Road , Bethlehem, PA 18017",Local,Township,Northampton,Hanover Twp,Bethlehem Area School District
2114.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2114,Hellertown Borough,Northampton,Cathy Hartranft,610-838-7041,c.hartranft@hellertownborough.org,,,"685 Main Street , Hellertown, PA 18055",Local,Borough,Northampton,Hellertown Boro,SAUCON VALLEY S D
2115.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2115,Lehigh Township,Northampton,Alice Rehrig,610-767-6771,arehrig@lehightownship.com,,http://www.lehightownship.com/,"1069 Municipal Road , Walnutport, PA 18088",Local,Township,Northampton,Lehigh Twp,Northampton Area. S D
2116.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2116,Lower Mt Bethel Township,Northampton,Samantha Burns,610-252-5074,supervisors@lowermtbethel.org,,,"PO Box 257 , 2004 Hutchinson Ave , Martins Creek, PA 18063",Local,Second Class Township,Northampton,Lower Mt Bethel Twp,BANGOR AREA S D
2117.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2117,Lower Nazareth Township,Northampton,Lori A Stauffer,610-759-7434,Recordsrequest@lowernazareth.com,,http://www.lowernazareth.com,"623 Municipal Drive , Nazareth, PA 18064",Local,Second Class Township,Northampton,Lower Nazareth Twp,NAZARETH AREA S D
2118.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2118,Lower Saucon Township,Northampton,Mark Hudson,610-865-3291,info@lowersaucontownship.org,,http://www.lowersaucontownship.org,"3700 Old Philadelphia Pike , Bethlehem, PA 18015",Local,Township,Northampton,Lower Saucon Twp,Saucon Valley School District
2119.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2119,Moore Township,Northampton,Nicholas Steiner,610-759-9449,nsteiner@mooretownship.org,,,"2491 Community Drive , Bath, PA 18014",Local,Township,Northampton,Moore Twp,NORTHAMPTON AREA S D
2120.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2120,Nazareth Borough,Northampton,Paul A. Kokolus,610-248-7623,pakofnazpa@gmail.com,,http://nazarethboroughpa.com,"454 Georgetown Road , Nazareth, PA 18064",Local,Borough,Northampton,Nazareth Boro,NAZARETH AREA S D
2121.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2121,Nazareth Borough Municipal Authority,Northampton,Dean Minnich,610-759-0727,DMinnich@thenbma.com,,,"PO Box A , Nazareth, PA 18064",Local,Authority,Northampton,,
2122.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2122,North Catasauqua Borough,Northampton,NANCY KNECHT,610-264-1504,ncboro@rcn.com,,http://northcatasauqua.org,"1066 FOURTH STREET , PO BOX 150 , CATASAUQUA, PA 18032",Local,Borough,Northampton,North Catasauqua Boro,CATASAUQUA AREA S D
2123.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2123,Northampton Borough,Northampton,LeRoy E. Brobst,610-262-2576,norboro@enter.net,,,"1401 Laubach Avenue , Northampton, PA 18067",Local,Borough,Northampton,Northampton Boro,NORTHAMPTON AREA S D
2124.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2124,Northampton County,Northampton,"Michael J. Vargo, Esquire",610-829-6350,mvargo@northamptoncounty.org,,http://www.northamptoncounty.org,"669 Washington Street , Easton, PA 18042",Local,County,Northampton,Easton City,Easton Area School District
2126.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2126,Northampton County Council,Northampton,"Christopher T. Spadoni, Esquire",610-829-6596,spadoniesq@live.com,,,"Northampton County Courthouse , 669 Washington Street , Easton, PA 18042",Local,County,Northampton,Easton City,Easton Area School District
2127.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2127,Palmer Township,Northampton,Justine Caiazzo-Strouse,610-253-7191,jcaiazzo-strouse@palmertwp.com,,http://www.palmertwp.com,"3 Weller Place , Easton, PA 18045",Local,Township,Northampton,Palmer Twp,Easton Area School District
2128.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2128,Pen Argyl Borough,Northampton,Robin Zmoda,610-863-4119,manager@penargylborough.com,,,"11 N. Robinson Avenue , Pen Argyl, PA 18072",Local,Borough,Northampton,Pen Argyl Boro,PEN ARGYL AREA S D
2129.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2129,Plainfield Township,Northampton,,610-759-6944,treasurer@plainfieldtownship.org,,http://www.plainfieldtownship.org,"6292 Sullivan Trail , Nazareth, PA 18064",Local,Township,Northampton,Plainfield Twp,Pen Argyl Area School District
2130.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2130,Portland Borough,Northampton,Carol A Hummel,570-897-0559,portlandboroughpa@gmail.com,,"http://www.portlandboroughpa,com","PO Box 476 , Portland, PA 18351",Local,Borough,Northampton,Portland Boro,BANGOR AREA S D
2131.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2131,Roseto Borough,Northampton,Cathy Martino,610-588-0695,rosbor@epix.net,,,"164 Garibaldi Avenue , Roseto, PA 18013",Local,Borough,Northampton,Roseto Boro,BANGOR AREA S D
2132.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2132,Se-Wy-Co Fire Company,Northampton,Sal Ghazi,610-694-0761,ORO@sewyco-fc.org,,,"3621 Old Philadelphia Pike , Bethlehem, PA 18015",Local,Fire Department,Northampton,,
2133.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2133,Stockertown Borough,Northampton,Anita Caughy,610-759-8393,stockboro@rcn.com,,http://Stockboro.org,"209 Main Street , PO Box 174 , Stockertown, PA 18083",Local,Borough,Northampton,Stockertown Boro,Nazareth Area SD
2134.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2134,Tatamy Borough,Northampton,Deanne Werkheiser,610-252-7123,dwerkheiser@tatamypa.com,,http://www.tatamypa.com,"423 Broad St , PO Box 218 , Tatamy, PA 18085",Local,Borough,Northampton,Tatamy Boro,NAZARETH AREA S D
2135.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2135,Tatamy Borough Police Department,Northampton,Chief Keith Snyder,610-252-2260,ksnyder@tatamypa.org,,http://www.tatamypa.com/police.html,"423 Broad Street , PO Box 277 , Tatamy, PA 18085",Local,Police Department,Northampton,Tatamy Borough,Nazareth School District
2136.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2136,Upper Mt Bethel Township,Northampton,Richard Fisher,570-897-6127,townshipmanager@umbt.org,townshipmanager@umbt.org,http://umbt.org,"P.O. BOX 520 , 387 Ye Olde Highway , Mount Bethel, PA 18343",Local,Second Class Township,Northampton,Upper Mt Bethel Twp,BANGOR AREA S D
2137.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2137,Upper Nazareth Township,Northampton,Kim Mutarelli,610-759-5341,secretary@uppernazarethtownship.org,,,"100 Newport Avenue , Nazareth, PA 18064",Local,Second Class Township,Northampton,Upper Nazareth Twp,NAZARETH AREA S D
2138.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2138,Walnutport Borough,Northampton,Annette Lacko,(610) 767-1322 X 101,alacko@walnutportpa.org,,http://www.walnutportpa.org,"417 Lincoln Avenue , Walnutport, PA 18088",Local,Borough,Northampton,Walnutport Boro,NORTHERN LEHIGH S D
2139.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2139,Washington Township,Northampton,Katie Purdue,610-588-1524,secretary@washington-township.com,,https://washington-township.com,"1021 Washington Boulevard , Bangor, PA 18013",Local,Second Class Township,Northampton,Washington Twp,Bangor SD
2140.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2140,Washington Township Police Department,Northampton,Police Chief,610-588-1524,secretary@washington-township.com,,,"1021 Washington Boulevard , Bangor, PA 18013",Local,,Northampton,,
2141.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2141,West Easton Borough,Northampton,Joan Heebner,610-252-6651,boroughmanager@westeastonborough.org,,,"237 Seventh Street , West Easton, PA 18042",Local,Borough,Northampton,West Easton Boro,Wilson School District
2142.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2142,Williams Township,Northampton,Mikal Sabatine,610-258-6088,msabatine@williamstwp.org,,http://www.williamstwp.org,"655 Cider Press Road , Easton, PA 18042",Local,Second Class Township,Northampton,Williams Twp,WILSON AREA SCHOOL DISTRICT
2143.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2143,Wilson Borough,Northampton,Jill A. Garcia,610-258-6142,boroughsecretary@wilsonborough.org,,http://wilsonborough.org,"2040  Hay Terrace , Easton, PA 18042",Local,Borough,Northampton,Wilson Boro,WILSON AREA S D
2144.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2144,Wind Gap Borough,Northampton,Louise Firestone,610-863-7288,louise@windgap-pa.gov,,http://www.windgap-pa.gov,"545 East West Street , Wind Gap, PA 18091",Local,Borough,Northampton,Wind Gap Boro,PEN ARGYL AREA S D
2145.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2145,Coal Township,Northumberland,"Robert M. Slaby, Jr.",570-644-0395,robertslaby@ptd.net,,,"805 West Lynn Street , Coal Township, PA 17866",Local,First Class Township,Northumberland,Coal Twp,SHAMOKIN AREA S D
2146.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2146,Delaware Township,Northumberland,Mark L. Burrows,570-538-1018,delawaretownship@windstream.net,,http://delawaretownship.org/,"1960 8th Street Drive , Watsontown, PA 17777",Local,Second Class Township,Northumberland,Delaware Twp,JUNIATA COUNTY S D
2147.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2147,East Cameron Township,Northumberland,wayne kahler,570-648-5025,ectwp@ptd.net,,,"4628 Upper Road , Shamokin, PA 17872",Local,Second Class Township,Northumberland,East Cameron Twp,SHAMOKIN AREA S D
2148.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2148,East Chillisquaque Township,Northumberland,Michelle Bower,570-742-8658,eastchillitwp@gmail.com,,,"1110 Mexico Rd , Milton, PA 17847",Local,Second Class Township,Northumberland,East Chillisquaque Twp,MILTON AREA S D
2149.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2149,Herndon Borough,Northumberland,Ann L. Botkin,570-758-3264,hernboro@tds.net,,http://www.herndonborough.com,"278 North Main Street , PO Box 385 , Herndon, PA 17830",Local,Borough,Northumberland,Herndon Boro,LINE MOUNTAIN S D
2150.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2150,Jackson Township,Northumberland,Charles Haffling,570-758-2155,jackson1715@gmail.com,,,"145 Jackson Township Road , Herndon, PA 17830",Local,Second Class Township,Northumberland,Jackson Twp,SENECA VALLEY S D
2151.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2151,Jordan Township,Northumberland,Michele Wiest,717-329-9561,jordan_twp_north@yahoo.com,,,"444 Jordan Township Road , Herndon, PA 17830",Local,Second Class Township,Northumberland,Jordan Twp,MOSHANNON VALLEY S D
2152.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2152,Lewis Township,Northumberland,Lucinda R. Bomberger,570-649-5371,lewistwp@windstream.net,,http://www.lewistownship.com,"P.O. Box 143 , 1428 Rovendale Drive , Watsontown, PA 17777",Local,Second Class Township,Northumberland,Lewis Twp,WILLIAMSPORT AREA S D
2153.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2153,Little Mahanoy Township,Northumberland,,570-758-5563,,,,"P.O. Box 116 , Dornsife, PA 17823",Local,Second Class Township,Northumberland,Little Mahanoy Twp,LINE MOUNTAIN S D
2154.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2154,Lower Augusta Township,Northumberland,,570-286-1404,klcamp@ptd.net,,,"598 Hallowing Run Road , Sunbury, PA 17801",Local,Second Class Township,Northumberland,Lower Augusta Twp,LINE MOUNTAIN S D
2155.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2155,Lower Mahanoy Township,Northumberland,,570-758-9163,,,,"RD 1, Box 38 , Dalmatia, PA 17017",Local,Second Class Township,Northumberland,Lower Mahanoy Twp,LINE MOUNTAIN S D
2156.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2156,Marion Heights Borough,Northumberland,secretary,570-373-1042,,,,"224 north st , Marion Heights, PA 17832",Local,Borough,Northumberland,Marion Heights Boro,MOUNT CARMEL AREA S D
2157.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2157,Mcewensville Borough,Northumberland,Kathleen Noonan,570-538-1020,mcewens1@windstream.net,,,"2578 Susquehanna Trail,  PO Box 1 , McEwensville, PA 17749",Local,Borough,Northumberland,Mcewensville Boro,Warrior Run School District
2158.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2158,Mcewensville Municipal Authority,Northumberland,Gloria McClintock,570-538-1020,mcewens1@windstream.net,,,"2578 Susquehanna Trail,  PO Box 1 , McEwensville, PA 17749",Local,,Northumberland,,
2159.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2159,Milton Borough,Northumberland,Jessie Novinger,570-742-8759,jnovinger@miltonpa.org,,http://miltonpa.org,"2 Filbert Street , Milton, PA 17847",Local,Borough,Northumberland,Milton Boro,MILTON AREA S D
2160.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2160,Mt Carmel Borough,Northumberland,Samuel J. Scicchitano,570-339-4486,sscicchitano@mountcarmelborough.org,,,"137 West Fourth Street , Mount Carmel, PA 17851",Local,Borough,Northumberland,Mt Carmel Boro,MOUNT CARMEL AREA S D
2161.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2161,Mt Carmel Township,Northumberland,Marian Klingerman,570-339-1287,mklingerman@mctownship.org,,http://www.mctownship.org,"300 Laurel Street , Atlas, PA 17851",Local,Second Class Township,Northumberland,Mt Carmel Twp,MOUNT CARMEL AREA S D
2162.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2162,Northumberland Borough,Northumberland,Janice R. Bowman,570-473-3414,office@northumberlandborough.com,,http://www.northumberlandborough.com,"175 Orange Street , Northumberland, PA 17857",Local,,Northumberland,Northumberland Boro,Shikellamy School District
2163.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2163,Northumberland County,Northumberland,Maryrose B. McCarthy,570-988-4564,maryrose.mccarthy@norrycopa.net,,http://www.norrycopa.net,"Administrative Center , 399 Stadium Drive , Sunbury, PA 17801",Local,County,Northumberland,Sunbury City,SHIKELLAMY S D
2164.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2164,Point Township,Northumberland,Amanda McClain,570-473-3198,office@pointtownship.org,,,"759 Ridge Road , Northumberland, PA 17857",Local,Township,Northumberland,Point Twp,Shikellamy School District
2165.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2165,Ralpho Township,Northumberland,Debra L. Olson,570-672-9236,dolson@ralphotownship.org,,http://ralphotownship.org,"206 S. Market St, Suite 1 , Elysburg, PA 17824",Local,Second Class Township,Northumberland,Ralpho Twp,SOUTHERN COLUMBIA A S D
2166.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2166,Ralpho Township Municipal Authority,Northumberland,Scott Damgaard,570-672-9792,,,,"206  South Market Street, Ste 2 , Elysburg, PA 17824",Local,,Northumberland,,
2167.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2167,Riverside Borough,Northumberland,Deborah Bausch,570-275-1751,borooffice@riversideborough.org,Dbausch@RiversideBorough.Org,http://www.RiversideBorough.Org,"415 Dewart St , P O Box 307 , Riverside, PA 17868",Local,Borough,Northumberland,Riverside Boro,DANVILLE AREA S D
2168.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2168,Rockefeller Township,Northumberland,Julie A. Powell,570-286-1283,Densjewel@aol.com,,,"538 Seven Points Road , Sunbury, PA 17801",Local,Second Class Township,Northumberland,Rockefeller Twp,SHIKELLAMY S D
2169.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2169,Rush Township,Northumberland,Wendy Appleman,570-271-1881,vwbg222@verizon.net,,,"224 Pine Swamp Road , Danville, PA 17821",Local,Second Class Township,Northumberland,Rush Twp,PHILIPSBURG-OSCEOLA ASD
2170.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2170,Shamokin City,Northumberland,Robert M. Slaby,570-644-0876,rmslaby@shamokincity.org,,http://www.shamokincity.org,"47 E. Lincoln St , Shamokin, PA 17831",Local,City,Northumberland,Shamokin City,Shamokin Area School District
2171.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2171,Shamokin Township,Northumberland,Stephanie McKinney,570-286-4395,samtam@ptd.net,,http://www.shamokintownship.org,"138 Old Reading Road , Sunbury, PA 17801",Local,Second Class Township,Northumberland,Shamokin Twp,SHAMOKIN AREA S D
2172.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2172,Shamokin-Coal Township Joint Sewer Authority,Northumberland,Paul A. Petrovich,570-648-1262,ppsctjsa@ptd.net,,,"114 Bridge Street , Shamokin, PA 17872",Local,,Northumberland,,
2173.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2173,Snydertown Borough,Northumberland,Amy Wolf,570-672-2190,info@snydertownpa.org,,,"61 S Main St , Sunbury, PA 17801",Local,Borough,Northumberland,Snydertown Boro,SHIKELLAMY S D
2174.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2174,Sunbury City,Northumberland,Jolinn Barner,570-286-7820,jbarner@sunburypa.org,,http://www.sunburypa.org,"225 Market Street , Sunbury, PA 17801",Local,City,Northumberland,Sunbury City,SHIKELLAMY S D
2175.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2175,Turbot Township,Northumberland,Kathleen A Bailor,570-742-3832,TURBOTTOWNSHIP@GMAIL.COM,,,"1190 Broadway Road , Milton, PA 17847",Local,Second Class Township,Northumberland,Turbot Twp,MILTON AREA S D
2176.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2176,Turbotville Borough,Northumberland,Secretary,570-649-5476,turbotville5476@windstream.net,,,"PO Box 264 , Turbotville, PA 17772",Local,Borough,Northumberland,Turbotville Boro,WARRIOR RUN S D
2177.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2177,Upper Augusta Township,Northumberland,Amy A. Horne,570-286-0912,,,,"2087 Snydertown Road , Sunbury, PA 17801",Local,Second Class Township,Northumberland,Upper Augusta Twp,SHIKELLAMY S D
2178.0,https://www.openrecords.pa.gov/RTKL/AOROInfo.cfm?id=2178,Upper Mahanoy Township,Northumberland,,570-425-3548,,,,"RD 1, Box 159 , Dornsife, PA 17823",Local,Second Class Township,Northumberland,Upper Mahanoy Twp,LINE MOUNTAIN S D
